"Trans-num"|"Konto"|"Unterkonto"|"Trans-Datum"|"Betrag"|"Ref"|"Key"|"Vend-num"|"Voucher"|"Check-num"|"Check-date"|"From-div"|"From-id"|"Vouch-seq"|"Ref-type"|"Matl-trans-num"|"FILESOURCE"
"312751"|"6029"|"19"|"06/24/17"|"151.68"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299310"|"6030"|"19"|"01/31/17"|"535.41"|"GMAC JAN 05"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302518"|"6030"|"19"|"02/28/17"|"535.41"|"GMAC FEB 2005"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304983"|"6030"|"19"|"03/31/17"|"535.41"|"GMAC MARCH 2005"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308608"|"6030"|"19"|"04/30/17"|"535.41"|"GMAC  APR 2005"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311536"|"6030"|"19"|"05/31/17"|"535.41"|"GMAC      05/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313136"|"6030"|"19"|"06/30/17"|"535.41"|"GMAC JUNE 2005"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305669"|"6050"|"19"|"03/31/17"|"-1500.45"|"Black & Macdonald Rev"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304975"|"6050"|"19"|"03/31/17"|"1915.55"|"CTI Field Repair"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304973"|"6050"|"19"|"03/31/17"|"819.45"|"CTI Field Repair"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305616"|"6050"|"19"|"03/31/17"|"1500.45"|"black & Macdonald"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305670"|"6050"|"19"|"04/01/17"|"1500.45"|"Black & Macdonald Rev"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305617"|"6050"|"19"|"04/01/17"|"-1500.45"|"black & Macdonald"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299502"|"6060"|"19"|"01/31/17"|"574.34"|"Depr Fixed Assets 01/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302506"|"6060"|"19"|"02/28/17"|"574.33"|"Depr Fixed Assets 02/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305577"|"6060"|"19"|"03/31/17"|"574.33"|"Depreciation 03/2005"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308656"|"6060"|"19"|"04/30/17"|"574.34"|"Depreciation April 2005"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311561"|"6060"|"19"|"05/31/17"|"574.34"|"Depr Exp 05/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313284"|"6060"|"19"|"06/30/17"|"574.34"|"Depr Exp - June 05"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302580"|"6070"|"19"|"02/28/17"|"7719.47"|"adj po 5604 inv prcv"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302586"|"6070"|"19"|"02/28/17"|"497.22"|"po#5612 masks, coverall"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305676"|"6070"|"19"|"03/31/17"|"3764.63"|"ECF Error"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305678"|"6070"|"19"|"03/31/17"|"-373.6"|"EBPeerless-Filler Hysol"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311518"|"6070"|"19"|"05/31/17"|"21.35"|"reclass apv transaction"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313267"|"6070"|"19"|"06/30/17"|"235.11"|"wood wyant-accru jun"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"314076"|"6070"|"19"|"06/30/17"|"21.35"|"praxair dry ice"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302581"|"6071"|"19"|"02/28/17"|"-7719.47"|"adj po 5604 inv prcv"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302585"|"6071"|"19"|"02/28/17"|"-207.97"|"ecf v#11724 adj"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302587"|"6071"|"19"|"02/28/17"|"-497.22"|"po#5612 masks, coverall"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305677"|"6071"|"19"|"03/31/17"|"373.6"|"EBPeerless-Filler Hysol"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308547"|"6071"|"19"|"04/30/17"|"634.25"|"inv prcv po5658-2 adhes"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313265"|"6071"|"19"|"06/30/17"|"361.8"|"acklands accru jun"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302591"|"6100"|"19"|"03/17/17"|"-57.32"|"Reclass Duty"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302588"|"6100"|"19"|"03/17/17"|"-89.39"|"Reclass Duty"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313263"|"6100"|"19"|"06/30/17"|"626.97"|"day & ross accru jun re"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299516"|"6101"|"19"|"01/31/17"|"264.58"|"recl bilable frt jan"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302556"|"6101"|"19"|"02/28/17"|"-598.84"|"reclass billable frt"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305349"|"6101"|"19"|"03/31/17"|"-754.66"|"reclass billable freigh"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299651"|"6110"|"19"|"01/31/17"|"-36916.61"|"reclass to dec avesta e"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302583"|"6110"|"19"|"02/28/17"|"-1878"|"Min of Fin-auto policy"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305614"|"6110"|"19"|"03/31/17"|"156.5"|"auto insurance march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308594"|"6110"|"19"|"04/30/17"|"156.5"|"min of fin auto april"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311525"|"6110"|"19"|"05/31/17"|"156.5"|"auto insurance-min of f"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313150"|"6110"|"19"|"06/30/17"|"156.5"|"auto insur"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"296130"|"6120"|"19"|"01/01/17"|"-622.99"|"Accrual Elect 12/04"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"296134"|"6120"|"19"|"01/01/17"|"-2665.52"|"Accrual Gas 12/04"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299646"|"6120"|"19"|"01/31/17"|"3387.95"|"Accrued Gas Bill 01/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299647"|"6120"|"19"|"02/01/17"|"-3387.95"|"Accrued Gas Bill 01/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305679"|"6120"|"19"|"03/31/17"|"2403.58"|"Manitoba Hydro-Reverse"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305680"|"6120"|"19"|"04/01/17"|"-2403.58"|"Manitoba Hydro-Reverse"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308645"|"6120"|"19"|"04/30/17"|"467.74"|"april electric reversin"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308647"|"6120"|"19"|"04/30/17"|"865.9"|"april gas      reversin"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308646"|"6120"|"19"|"05/01/17"|"-467.74"|"april electric reversin"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308648"|"6120"|"19"|"05/01/17"|"-865.9"|"april gas      reversin"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311576"|"6120"|"19"|"05/31/17"|"395.85"|"manitoba hydro may revr"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311578"|"6120"|"19"|"05/31/17"|"797.59"|"manitoba hydro may revr"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311577"|"6120"|"19"|"06/01/17"|"-395.85"|"manitoba hydro may revr"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311579"|"6120"|"19"|"06/01/17"|"-797.59"|"manitoba hydro may revr"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313273"|"6120"|"19"|"06/30/17"|"584.13"|"man hydro accru jun"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313275"|"6120"|"19"|"06/30/17"|"369.75"|"man hydro accru jun"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299562"|"6130"|"19"|"01/31/17"|"2250"|"saje prop tx"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302568"|"6130"|"19"|"02/28/17"|"2250"|"SJE prop tx exp"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304962"|"6130"|"19"|"03/31/17"|"2250"|"sje prop tx exp"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308637"|"6130"|"19"|"04/30/17"|"2250"|"prop tax exp accru"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311562"|"6130"|"19"|"05/31/17"|"2250"|"sje may"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"314091"|"6130"|"19"|"06/30/17"|"2250"|"sje"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299325"|"8020"|"19"|"01/31/17"|"3596.21"|"PAYROLL 01/21/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299348"|"8020"|"19"|"01/31/17"|"3324.22"|"PAYROLL 01/07/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299585"|"8020"|"19"|"01/31/17"|"969"|"reverse jan salary"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299586"|"8020"|"19"|"02/01/17"|"-969"|"reverse jan salary"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299749"|"8020"|"19"|"02/28/17"|"4155.28"|"Payroll 02/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299772"|"8020"|"19"|"02/28/17"|"4468.8"|"Payroll 02/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302576"|"8020"|"19"|"02/28/17"|"500"|"accru admin sal feb rev"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302577"|"8020"|"19"|"03/01/17"|"-500"|"accru admin sal feb rev"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304718"|"8020"|"19"|"03/31/17"|"3962.96"|"PAYROLL 03/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304695"|"8020"|"19"|"03/31/17"|"1426.41"|"PAYROLL 03/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305360"|"8020"|"19"|"03/31/17"|"3820.32"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308556"|"8020"|"19"|"04/30/17"|"4244.8"|"Payroll 04/15/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308578"|"8020"|"19"|"04/30/17"|"4244.8"|"Payroll 04/29/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310902"|"8020"|"19"|"05/31/17"|"3820.32"|"PAYROLL 05/27/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310880"|"8020"|"19"|"05/31/17"|"4244.8"|"PAYROLL 05/13/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312710"|"8020"|"19"|"06/10/17"|"4244.8"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312733"|"8020"|"19"|"06/24/17"|"4244.8"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299321"|"8041"|"19"|"01/31/17"|"420.46"|"GREAT WEST LIFE JAN 05"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299335"|"8041"|"19"|"01/31/17"|"-58.02"|"PAYROLL 01/21/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299358"|"8041"|"19"|"01/31/17"|"-58.02"|"PAYROLL 01/07/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299745"|"8041"|"19"|"02/28/17"|"420.46"|"Great West Life 02/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299759"|"8041"|"19"|"02/28/17"|"-58.02"|"Payroll 02/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299781"|"8041"|"19"|"02/28/17"|"-58.02"|"Payroll 02/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304705"|"8041"|"19"|"03/31/17"|"-58.02"|"PAYROLL 03/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304728"|"8041"|"19"|"03/31/17"|"-58.02"|"PAYROLL 03/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304741"|"8041"|"19"|"03/31/17"|"420.46"|"GREAT WEST LIFE 03/2005"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305370"|"8041"|"19"|"03/31/17"|"-59.68"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308552"|"8041"|"19"|"04/30/17"|"420.46"|"Great West Life 04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308566"|"8041"|"19"|"04/30/17"|"-59.68"|"Payroll 04/15/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310876"|"8041"|"19"|"05/31/17"|"420.46"|"GREAT WEST LIFE 05/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310912"|"8041"|"19"|"05/31/17"|"-58.57"|"PAYROLL 05/27/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310889"|"8041"|"19"|"05/31/17"|"-58.57"|"PAYROLL 05/13/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312720"|"8041"|"19"|"06/10/17"|"-58.57"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312743"|"8041"|"19"|"06/24/17"|"-58.57"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312706"|"8041"|"19"|"06/30/17"|"420.46"|"Great West Life 06/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299319"|"8042"|"19"|"01/31/17"|"295.69"|"GREAT WEST LIFE JAN 05"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299743"|"8042"|"19"|"02/28/17"|"295.69"|"Great West Life 02/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304739"|"8042"|"19"|"03/31/17"|"300.15"|"GREAT WEST LIFE 03/2005"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305592"|"8042"|"19"|"03/31/17"|"-720.61"|"gwl march entry error"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308550"|"8042"|"19"|"04/30/17"|"297.92"|"Great West Life 04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310874"|"8042"|"19"|"05/31/17"|"297.92"|"GREAT WEST LIFE 05/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312704"|"8042"|"19"|"06/30/17"|"297.92"|"Great West Life 06/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"314101"|"8042"|"19"|"06/30/17"|"-716.38"|"reclass gwl june"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"296268"|"8043"|"19"|"01/01/17"|"-149.94"|"WCB Manitoba 4th qtr"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299344"|"8044"|"19"|"01/31/17"|"69.5"|"PAYROLL 01/21/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299368"|"8044"|"19"|"01/31/17"|"69.5"|"PAYROLL 01/07/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299768"|"8044"|"19"|"02/28/17"|"69.5"|"Payroll 02/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299790"|"8044"|"19"|"02/28/17"|"75.89"|"Payroll 02/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304714"|"8044"|"19"|"03/31/17"|"71.1"|"PAYROLL 03/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304736"|"8044"|"19"|"03/31/17"|"71.1"|"PAYROLL 03/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305380"|"8044"|"19"|"03/31/17"|"135.1"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308574"|"8044"|"19"|"04/30/17"|"71.1"|"Payroll 04/15/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310897"|"8044"|"19"|"05/31/17"|"71.1"|"PAYROLL 05/13/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310921"|"8044"|"19"|"05/31/17"|"71.1"|"PAYROLL 05/27/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312729"|"8044"|"19"|"06/10/17"|"71.1"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312753"|"8044"|"19"|"06/24/17"|"71.1"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299328"|"8045"|"19"|"01/31/17"|"192.36"|"PAYROLL 01/21/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299351"|"8045"|"19"|"01/31/17"|"192.36"|"PAYROLL 01/07/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299752"|"8045"|"19"|"02/28/17"|"192.36"|"Payroll 02/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299775"|"8045"|"19"|"02/28/17"|"207.88"|"Payroll 02/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304698"|"8045"|"19"|"03/31/17"|"196.79"|"PAYROLL 03/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304721"|"8045"|"19"|"03/31/17"|"196.79"|"PAYROLL 03/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305363"|"8045"|"19"|"03/31/17"|"196.79"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305606"|"8045"|"19"|"03/31/17"|"-96"|"rev fica futa march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305607"|"8045"|"19"|"04/01/17"|"96"|"rev fica futa march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308581"|"8045"|"19"|"04/30/17"|"196.79"|"Payroll 04/29/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308559"|"8045"|"19"|"04/30/17"|"196.79"|"Payroll 04/15/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310905"|"8045"|"19"|"05/31/17"|"196.79"|"PAYROLL 05/27/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310882"|"8045"|"19"|"05/31/17"|"196.79"|"PAYROLL 05/13/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312713"|"8045"|"19"|"06/10/17"|"196.79"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312736"|"8045"|"19"|"06/24/17"|"196.79"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299330"|"8046"|"19"|"01/31/17"|"113.43"|"PAYROLL 01/21/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299353"|"8046"|"19"|"01/31/17"|"113.43"|"PAYROLL 01/07/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299754"|"8046"|"19"|"02/28/17"|"113.43"|"Payroll 02/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299777"|"8046"|"19"|"02/28/17"|"122"|"Payroll 02/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304700"|"8046"|"19"|"03/31/17"|"115.87"|"PAYROLL 03/04/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304723"|"8046"|"19"|"03/31/17"|"115.87"|"PAYROLL 03/18/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305365"|"8046"|"19"|"03/31/17"|"115.87"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305608"|"8046"|"19"|"03/31/17"|"-65"|"rev fica futa march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305609"|"8046"|"19"|"04/01/17"|"65"|"rev fica futa march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308561"|"8046"|"19"|"04/30/17"|"115.87"|"Payroll 04/15/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308583"|"8046"|"19"|"04/30/17"|"115.87"|"Payroll 04/29/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310884"|"8046"|"19"|"05/31/17"|"115.87"|"PAYROLL 05/13/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310907"|"8046"|"19"|"05/31/17"|"115.87"|"PAYROLL 05/27/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312715"|"8046"|"19"|"06/10/17"|"115.87"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"312738"|"8046"|"19"|"06/24/17"|"115.87"|"Payroll 06/10/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299571"|"8048"|"19"|"01/31/17"|"530.58"|"vac jan"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"302560"|"8048"|"19"|"02/28/17"|"530.58"|"vac exp feb"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"304971"|"8048"|"19"|"03/31/17"|"530.58"|"vac exp march"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308592"|"8048"|"19"|"04/30/17"|"530.58"|"vac apr 05"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308660"|"8048"|"19"|"05/31/17"|"530.58"|"may"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"308839"|"8048"|"19"|"05/31/17"|"530.58"|"vac may"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"311528"|"8048"|"19"|"05/31/17"|"-530.58"|""|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"313153"|"8048"|"19"|"06/30/17"|"530.58"|"june vac accrual"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"296272"|"8049"|"19"|"01/01/17"|"-831.06"|"rev holiday dec exp"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"296298"|"8049"|"19"|"01/01/17"|"831.06"|"new yrs holiday rev"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"296300"|"8049"|"19"|"01/01/17"|"-415"|"adj new yr"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"299365"|"8049"|"19"|"01/31/17"|"831.06"|"PAYROLL 01/07/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"305377"|"8049"|"19"|"03/31/17"|"424.48"|"Payroll 03/31/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
"310919"|"8049"|"19"|"05/31/17"|"424.48"|"PAYROLL 05/27/17"|"0"|"0"|"0"|"0"|"?"|""|"General"|"0"|""|"0"|"CTC"
